
Matrix k: 0

118080.00,117070.00,117795.00,117869.00,117848.00,118036.00,117180.00,117248.00,118096.00,117518.00,117810.00,117411.00,108687.00,

Matrix k: 1

47094.00,16952.00,17111.00,17810.00,18209.00,18503.00,19527.00,20177.00,21446.00,24022.00,25232.00,26475.00,28722.00,
16891.00,15890.00,7315.00,7521.00,7819.00,8075.00,8605.00,9250.00,9769.00,11222.00,12058.00,13639.00,15146.00,
17220.00,7025.00,16580.00,7896.00,8346.00,8716.00,8911.00,9268.00,10296.00,11485.00,12403.00,13660.00,15305.00,
17780.00,7327.00,7956.00,17091.00,8813.00,8996.00,9575.00,10026.00,10392.00,11799.00,12839.00,14075.00,15399.00,
18259.00,7738.00,8092.00,8789.00,18014.00,9899.00,10388.00,10907.00,11401.00,11995.00,13108.00,14396.00,15957.00,
18426.00,8182.00,8770.00,9063.00,10177.00,19030.00,11665.00,12146.00,12376.00,13252.00,13459.00,14698.00,16351.00,
19455.00,8626.00,8873.00,9671.00,10428.00,11462.00,20022.00,13398.00,14203.00,14738.00,15023.00,15428.00,16549.00,
20297.00,9167.00,9319.00,9955.00,10854.00,12054.00,13604.00,21744.00,15850.00,17048.00,17146.00,17182.00,17745.00,
21164.00,9819.00,10016.00,10416.00,11119.00,12616.00,13992.00,15809.00,23854.00,19133.00,19520.00,19622.00,19365.00,
24156.00,11319.00,11598.00,11706.00,12311.00,13281.00,15100.00,17162.00,19473.00,26457.00,23003.00,23328.00,23051.00,
25254.00,12219.00,12261.00,12728.00,13219.00,13327.00,14837.00,17131.00,19188.00,22811.00,30255.00,24388.00,24582.00,
27229.00,13356.00,13588.00,14111.00,14453.00,14853.00,15197.00,17512.00,19626.00,23352.00,24530.00,34676.00,26739.00,
29317.00,15063.00,15623.00,15482.00,15787.00,16542.00,16798.00,17541.00,19662.00,23073.00,24571.00,26362.00,40135.00,

Matrix k: 2

43.34,14.33,14.57,15.07,15.46,15.68,16.61,17.14,18.23,20.49,21.51,22.48,24.42,
14.40,14.60,6.23,6.36,6.66,6.86,7.31,7.87,8.31,9.52,10.28,11.58,12.84,
14.71,6.00,15.22,6.71,7.10,7.37,7.58,7.92,8.76,9.75,10.53,11.63,13.00,
15.04,6.21,6.77,15.72,7.47,7.71,8.17,8.53,8.83,10.01,10.89,11.95,13.09,
15.55,6.56,6.91,7.46,16.57,8.44,8.83,9.29,9.70,10.19,11.13,12.20,13.56,
15.65,6.98,7.47,7.68,8.63,17.48,9.91,10.28,10.56,11.28,11.37,12.55,13.84,
16.52,7.32,7.55,8.24,8.87,9.73,18.43,11.50,12.06,12.52,12.72,13.10,14.05,
17.25,7.78,7.91,8.49,9.23,10.25,11.54,19.97,13.53,14.52,14.55,14.66,15.03,
17.99,8.37,8.52,8.86,9.48,10.73,11.84,13.43,21.97,16.24,16.60,16.55,16.52,
20.59,9.57,9.85,9.96,10.49,11.34,12.80,14.55,16.53,24.48,19.53,19.83,19.59,
21.50,10.41,10.41,10.86,11.25,11.36,12.62,14.59,16.43,19.41,27.72,20.85,20.88,
23.06,11.37,11.54,11.99,12.25,12.69,13.03,14.91,16.67,19.79,20.90,31.88,22.59,
24.83,12.87,13.26,13.13,13.40,14.01,14.34,14.96,16.65,19.63,20.86,22.45,36.93,

Matrix k: 3

18.43,0.07,0.14,0.04,0.09,0.04,0.10,0.11,0.24,0.10,0.01,0.58,0.41,
0.07,0.00,0.23,0.15,0.10,0.13,0.02,0.09,0.06,0.05,0.13,0.21,0.02,
0.14,0.23,0.00,0.07,0.19,0.10,0.02,0.01,0.24,0.10,0.12,0.09,0.26,
0.04,0.15,0.07,0.00,0.01,0.03,0.07,0.04,0.02,0.05,0.04,0.05,0.05,
0.09,0.10,0.19,0.01,0.00,0.19,0.04,0.07,0.22,0.30,0.12,0.05,0.16,
0.04,0.13,0.10,0.03,0.19,0.00,0.18,0.03,0.18,0.06,0.01,0.14,0.18,
0.10,0.02,0.02,0.07,0.04,0.18,0.00,0.04,0.22,0.27,0.11,0.07,0.29,
0.11,0.09,0.01,0.04,0.07,0.03,0.04,0.00,0.10,0.03,0.04,0.26,0.07,
0.24,0.06,0.24,0.02,0.22,0.18,0.22,0.10,0.00,0.29,0.17,0.12,0.12,
0.10,0.05,0.10,0.05,0.30,0.06,0.27,0.03,0.29,0.00,0.11,0.04,0.05,
0.01,0.13,0.12,0.04,0.12,0.01,0.11,0.04,0.17,0.11,0.00,0.05,0.02,
0.58,0.21,0.09,0.05,0.05,0.14,0.07,0.26,0.12,0.04,0.05,0.00,0.14,
0.41,0.02,0.26,0.05,0.16,0.18,0.29,0.07,0.12,0.05,0.02,0.14,0.00,

Matrix k: 0

144353.00,157362.00,156667.00,157352.00,156913.00,157122.00,156727.00,157389.00,157061.00,155990.00,156452.00,157457.00,156662.00,
156784.00,145341.00,156858.00,157284.00,156810.00,156793.00,156899.00,156656.00,156501.00,157051.00,156504.00,157037.00,157421.00,
156135.00,156645.00,145108.00,157082.00,156820.00,157423.00,157013.00,156170.00,156933.00,156817.00,156744.00,156502.00,156742.00,
157201.00,157255.00,156446.00,144926.00,157382.00,156097.00,156650.00,157011.00,156765.00,157251.00,157508.00,157106.00,157096.00,
156430.00,157150.00,156247.00,156844.00,145131.00,156702.00,157103.00,156693.00,156806.00,156858.00,157040.00,156950.00,156870.00,
156830.00,156342.00,156851.00,157219.00,156975.00,145196.00,156495.00,157499.00,155915.00,156876.00,157696.00,156300.00,157803.00,
156841.00,157203.00,156904.00,156569.00,157093.00,157033.00,144664.00,155985.00,156862.00,157021.00,157147.00,156694.00,157119.00,
156749.00,157157.00,157006.00,156297.00,156640.00,156778.00,157077.00,145181.00,156307.00,156771.00,157146.00,156401.00,157337.00,
157182.00,156829.00,156793.00,156452.00,156582.00,156535.00,157562.00,157047.00,144778.00,156516.00,156847.00,157350.00,156374.00,
156611.00,157429.00,157226.00,156395.00,156536.00,156642.00,157207.00,157320.00,156986.00,144534.00,156929.00,156608.00,157280.00,
156561.00,156430.00,157163.00,156353.00,156468.00,156743.00,156962.00,156635.00,156260.00,156951.00,144881.00,156153.00,156764.00,
157847.00,156787.00,156927.00,157069.00,157223.00,155896.00,155871.00,156620.00,157408.00,157274.00,156612.00,145486.00,157723.00,
157225.00,156705.00,156702.00,157047.00,156968.00,157056.00,156412.00,156179.00,157311.00,156840.00,156955.00,156671.00,144720.00,

Matrix k: 1

62664.00,22679.00,22921.00,23656.00,24389.00,24677.00,26085.00,27023.00,28460.00,32163.00,33830.00,35569.00,38257.00,
22729.00,21254.00,9747.00,10098.00,10503.00,10824.00,11451.00,12293.00,12917.00,14867.00,16148.00,18109.00,20311.00,
22992.00,9545.00,21978.00,10569.00,11108.00,11579.00,11878.00,12355.00,13743.00,15296.00,16530.00,18281.00,20379.00,
23628.00,9839.00,10555.00,22798.00,11758.00,12113.00,12664.00,13354.00,13859.00,15825.00,17143.00,18762.00,20609.00,
24288.00,10340.00,10736.00,11732.00,23954.00,13221.00,13998.00,14473.00,15073.00,15999.00,17538.00,19131.00,21390.00,
24639.00,11002.00,11692.00,12155.00,13501.00,25197.00,15480.00,16160.00,16561.00,17696.00,17932.00,19712.00,21975.00,
25939.00,11524.00,11891.00,12889.00,13947.00,15329.00,26712.00,18120.00,18811.00,19719.00,19961.00,20486.00,22145.00,
27015.00,12236.00,12452.00,13247.00,14368.00,16107.00,18030.00,28953.00,21119.00,22732.00,22948.00,22893.00,23645.00,
28340.00,13194.00,13345.00,13770.00,14955.00,16685.00,18606.00,21119.00,31648.00,25491.00,26115.00,26228.00,25831.00,
32317.00,14939.00,15523.00,15637.00,16325.00,17763.00,20114.00,22865.00,25927.00,35417.00,30658.00,30900.00,30741.00,
33610.00,16286.00,16459.00,16945.00,17532.00,17866.00,19728.00,22883.00,25624.00,30468.00,40265.00,32513.00,32724.00,
36207.00,17770.00,18170.00,18897.00,19163.00,19828.00,20233.00,23246.00,26172.00,30925.00,32917.00,46279.00,35579.00,
38980.00,20094.00,20781.00,20700.00,20952.00,22044.00,22462.00,23268.00,26183.00,30825.00,32710.00,35120.00,53563.00,

Matrix k: 2

43.41,14.41,14.63,15.03,15.54,15.71,16.64,17.17,18.12,20.62,21.62,22.59,24.42,
14.50,14.62,6.21,6.42,6.70,6.90,7.30,7.85,8.25,9.47,10.32,11.53,12.90,
14.73,6.09,15.15,6.73,7.08,7.36,7.56,7.91,8.76,9.75,10.55,11.68,13.00,
15.03,6.26,6.75,15.73,7.47,7.76,8.08,8.51,8.84,10.06,10.88,11.94,13.12,
15.53,6.58,6.87,7.48,16.51,8.44,8.91,9.24,9.61,10.20,11.17,12.19,13.64,
15.71,7.04,7.45,7.73,8.60,17.35,9.89,10.26,10.62,11.28,11.37,12.61,13.93,
16.54,7.33,7.58,8.23,8.88,9.76,18.46,11.62,11.99,12.56,12.70,13.07,14.09,
17.23,7.79,7.93,8.48,9.17,10.27,11.48,19.94,13.51,14.50,14.60,14.64,15.03,
