
Matrix k: 0

4694.00,2699.00,2794.00,2822.00,2989.00,2996.00,3002.00,3426.00,3690.00,4217.00,4457.00,0.00,4664.00,
5055.00,2996.00,2997.00,3119.00,3234.00,3314.00,3339.00,3366.00,3702.00,4116.00,4363.00,4651.00,0.00,

Matrix k: 2

0.00,17.99,18.85,18.90,19.34,19.77,20.36,21.08,21.30,23.72,24.81,26.29,28.26,
17.98,0.00,9.68,10.15,10.49,10.33,11.25,11.18,12.00,13.10,14.44,15.25,16.25,
18.26,9.81,0.00,10.57,10.35,10.94,11.57,11.73,12.26,13.16,14.38,15.28,16.50,
18.53,10.21,10.45,0.00,11.38,11.68,11.70,12.28,12.93,13.82,14.94,15.90,17.35,
18.96,10.56,11.03,11.73,0.00,12.19,12.60,13.34,13.77,14.67,15.22,16.46,17.32,
19.69,10.79,10.60,11.70,12.45,0.00,13.79,14.49,14.50,14.99,15.34,16.96,18.29,
20.37,10.84,11.28,12.22,12.72,14.04,0.00,15.34,15.89,16.62,17.20,17.13,18.10,
20.60,11.87,11.76,12.43,12.87,14.22,15.36,0.00,17.31,18.81,17.94,19.21,18.84,
22.12,12.04,12.25,12.63,13.41,14.57,15.43,17.56,0.00,20.73,19.90,20.22,20.19,
23.36,13.14,13.37,13.68,14.24,15.32,15.99,17.97,20.32,0.00,23.51,23.05,23.28,
24.96,13.74,14.19,14.20,15.09,15.49,16.93,18.84,20.46,23.29,0.00,24.10,24.25,
25.98,14.98,15.33,15.65,16.44,16.40,16.69,18.99,20.40,23.49,24.37,0.00,26.03,
27.75,16.66,16.67,17.15,17.74,18.12,18.32,18.69,20.54,22.67,23.99,25.77,0.00,

Matrix k: 3

48.27,0.01,0.59,0.37,0.38,0.08,0.02,0.48,0.82,0.36,0.15,0.30,0.50,
0.01,0.00,0.13,0.06,0.08,0.46,0.41,0.69,0.04,0.04,0.70,0.28,0.41,
0.59,0.13,0.00,0.13,0.68,0.34,0.29,0.03,0.01,0.21,0.20,0.06,0.17,
0.37,0.06,0.13,0.00,0.35,0.02,0.53,0.15,0.30,0.13,0.74,0.25,0.20,
0.38,0.08,0.68,0.35,0.00,0.26,0.13,0.47,0.36,0.43,0.13,0.01,0.42,
0.08,0.46,0.34,0.02,0.26,0.00,0.25,0.26,0.07,0.34,0.15,0.56,0.17,
0.02,0.41,0.29,0.53,0.13,0.25,0.00,0.03,0.46,0.62,0.27,0.45,0.22,
0.48,0.69,0.03,0.15,0.47,0.26,0.03,0.00,0.24,0.84,0.90,0.22,0.15,
0.82,0.04,0.01,0.30,0.36,0.07,0.46,0.24,0.00,0.41,0.56,0.18,0.36,
0.36,0.04,0.21,0.13,0.43,0.34,0.62,0.84,0.41,0.00,0.22,0.45,0.61,
0.15,0.70,0.20,0.74,0.13,0.15,0.27,0.90,0.56,0.22,0.00,0.27,0.26,
0.30,0.28,0.06,0.25,0.01,0.56,0.45,0.22,0.18,0.45,0.27,0.00,0.26,
0.50,0.41,0.17,0.20,0.42,0.17,0.22,0.15,0.36,0.61,0.26,0.26,0.00,

Matrix k: 0

0.00,27295.00,27190.00,26929.00,27114.00,27258.00,27199.00,26797.00,27468.00,27161.00,26964.00,27017.00,27228.00,
27249.00,0.00,27154.00,26997.00,27008.00,26906.00,27225.00,27232.00,27178.00,26986.00,27480.00,26795.00,27351.00,
27439.00,27201.00,0.00,27010.00,27470.00,27229.00,27106.00,27307.00,26964.00,27102.00,27387.00,27288.00,27025.00,
26957.00,26958.00,27043.00,0.00,27236.00,27289.00,27078.00,27211.00,27053.00,27087.00,26963.00,26782.00,27247.00,
27149.00,27165.00,27282.00,27160.00,0.00,27118.00,27111.00,27010.00,27386.00,27122.00,27244.00,27310.00,27048.00,
27162.00,27456.00,27201.00,26886.00,27266.00,0.00,27054.00,26997.00,27239.00,26986.00,26912.00,27394.00,27298.00,
27077.00,27050.00,27247.00,27276.00,27320.00,27359.00,0.00,27035.00,26938.00,27379.00,27370.00,27279.00,27193.00,
27122.00,27286.00,27323.00,27054.00,27322.00,27390.00,27443.00,0.00,26761.00,27185.00,27331.00,27340.00,27370.00,
27008.00,27210.00,27236.00,27268.00,27150.00,27109.00,26864.00,27386.00,0.00,27152.00,27286.00,27161.00,27402.00,
26873.00,27056.00,27217.00,27310.00,27208.00,27341.00,27202.00,27091.00,26852.00,0.00,27098.00,26969.00,27264.00,
27128.00,27104.00,27006.00,27343.00,27079.00,27042.00,26974.00,27359.00,27379.00,26866.00,0.00,27097.00,27045.00,
27126.00,27111.00,27204.00,27122.00,27310.00,27241.00,26932.00,27142.00,27097.00,27063.00,27311.00,0.00,27149.00,
27258.00,26909.00,27125.00,27164.00,27197.00,27293.00,27155.00,27036.00,27107.00,27162.00,27084.00,27012.00,0.00,

Matrix k: 1

0.00,4897.00,5055.00,5087.00,5213.00,5343.00,5562.00,5691.00,5866.00,6552.00,6595.00,7133.00,7620.00,
4844.00,0.00,2596.00,2701.00,2868.00,2860.00,3019.00,3023.00,3260.00,3540.00,3980.00,4029.00,4439.00,
4985.00,2741.00,0.00,2864.00,2852.00,3010.00,3128.00,3194.00,3340.00,3557.00,3913.00,4150.00,4490.00,
4957.00,2755.00,2787.00,0.00,3046.00,3168.00,3187.00,3329.00,3447.00,3717.00,3986.00,4248.00,4758.00,
5209.00,2844.00,3032.00,3144.00,0.00,3266.00,3410.00,3579.00,3762.00,3937.00,4089.00,4506.00,4682.00,
5394.00,2973.00,2895.00,3126.00,3387.00,0.00,3674.00,3829.00,3864.00,4054.00,4160.00,4566.00,4951.00,
5445.00,2963.00,3047.00,3308.00,3440.00,3783.00,0.00,4147.00,4293.00,4555.00,4696.00,4663.00,4955.00,
5651.00,3215.00,3181.00,3373.00,3500.00,3861.00,4203.00,0.00,4639.00,5142.00,4958.00,5268.00,5176.00,
5906.00,3248.00,3294.00,3474.00,3599.00,3912.00,4142.00,4829.00,0.00,5581.00,5513.00,5506.00,5591.00,
6301.00,3539.00,3534.00,3721.00,3853.00,4205.00,4426.00,4849.00,5392.00,0.00,6354.00,6192.00,6386.00,
6773.00,3724.00,3797.00,3924.00,4065.00,4192.00,4548.00,5091.00,5582.00,6203.00,0.00,6599.00,6520.00,
7077.00,4091.00,4164.00,4262.00,4480.00,4500.00,4501.00,5121.00,5547.00,6330.00,6702.00,0.00,7006.00,
7485.00,4442.00,4536.00,4693.00,4735.00,4888.00,4950.00,5050.00,5546.00,6194.00,6539.00,6901.00,0.00,

Matrix k: 2

0.00,17.94,18.59,18.89,19.23,19.60,20.45,21.24,21.36,24.12,24.46,26.40,27.99,
17.78,0.00,9.56,10.00,10.62,10.63,11.09,11.10,11.99,13.12,14.48,15.04,16.23,
18.17,10.08,0.00,10.60,10.38,11.05,11.54,11.70,12.39,13.12,14.29,15.21,16.61,
18.39,10.22,10.31,0.00,11.18,11.61,11.77,12.23,12.74,13.72,14.78,15.86,17.46,
19.19,10.47,11.11,11.58,0.00,12.04,12.58,13.25,13.74,14.52,15.01,16.50,17.31,
